item_id,label,is_leaf_label,latent_idx,rank_within_label,inclusion_frequency,abs_cohens_d,evidence_class,behavior_component_id,behavior_component,representation_component_id,representation_component,grouping_status,short_name,primary_explanation,candidate_behavioral_explanation,representative_evidence,alternative_explanations,possible_confounds,limitations,card_confidence,model_reported_support_fraction,coding_provenance,grouping_provenance
QUC_19364,QUC,True,19364,43,0.82,0.56133574,linguistic_structure,,,auxiliary_yes_no_form,助动词前置的是非问句,assigned_nonbehavior_component,Have you ever/Have you been questions,"The majority of sentences are questions beginning with 'Have you' (e.g., 'Have you ever experienced withdrawals...', 'Have you used them in the past'), often used in medical or counseling contexts to inquire about patient history, symptoms, or behaviors.","The sentences function as screening or assessment questions, likely from a clinical or diagnostic interview, aimed at gathering information about health-related behaviors, symptoms, or experiences.",s001: Have you ever experienced withdrawals when you've stopped drinking we experienced severe shakes use weightier trembling hearts beating really fast || s005: Have you ever used any prescription medications they weren't prescribed for you or in a way that wasn't prescribed?,"The sentences could be part of a structured clinical interview for substance use or mental health assessment, given the prevalence of questions about drinking, medications, and symptoms. | Alternatively, the pattern might reflect a general health screening questionnaire covering various medical and lifestyle topics. | Another possibility is that the sentences are from a conversational agent or chatbot designed to ask health-related questions.","Some sentences are incomplete or contain transcription errors (e.g., s013, s014, s016, s020, s022, s023, s042, s043) which may obscure the pattern. | The presence of non-question sentences (s009, s015, s025, s026, s029) suggests the data may include mixed dialogue turns, not all of which follow the pattern.","The analysis is based solely on surface linguistic form; without context, the behavioral function is inferred but not confirmed. | Some sentences are ambiguous or contain multiple clauses, making it difficult to determine if they are all genuine questions.",4,0.9,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_29247,QUC,True,29247,44,0.83,0.55825436,behavioral_function,structured_self_rating,结构化自我评分,structured_self_rating,结构化自我评分,assigned_behavior_component,scale_rating_questions,"The sentences predominantly follow a template asking for a rating on a numerical scale (typically 1-10 or 0-10) regarding confidence, importance, readiness, or other subjective states, often with explicit anchors for endpoints.","The sentences function as structured questions eliciting self-reported ratings on a Likert-type scale, commonly used in motivational interviewing or clinical assessment contexts.",s003: on a scale of one to ten how confident are you that you'll be able to follow through with that plan with ten being very confident || s016: okay so can I ask you on a scale of zero to ten now that you're considering about making a change zero being not important whatsoever and ten being super uber important how important is it for you to make this change,"The sentences are all questions, but the primary pattern is the scale-rating template rather than just being interrogative. | The sentences could be seen as examples of motivational interviewing techniques, but the scale template is more specific and stable.","Some sentences have incomplete or garbled text (e.g., s005, s015) which may obscure the pattern. | The scale endpoints vary (1-10, 0-10, 1-5, 0-100) but the core template remains similar.","A few sentences (e.g., s017, s025, s030, s036, s038, s039, s044, s049) do not contain the explicit 'on a scale of...' phrase but still refer to scale numbers, so they are included as supporting but are less prototypical. | The analysis does not distinguish between different attributes being rated (confidence, importance, readiness, etc.), but the structural pattern is consistent.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_29931,QUC,True,29931,46,0.75,0.54959387,behavioral_function,structured_self_rating,结构化自我评分,structured_self_rating,结构化自我评分,assigned_behavior_component,scale-based confidence/importance/readiness questions,"The majority of sentences are questions asking the respondent to rate a construct (confidence, importance, readiness, seriousness, willingness, likelihood) on a numeric scale, typically 0-10 or 1-10, with anchor descriptions. The pattern includes a scale range, anchor labels, and the target construct.","The sentences function as structured interview questions to elicit self-reported ratings on motivational or behavioral constructs, commonly used in health behavior change assessments (e.g., motivational interviewing).",s002: on a scale of zero to ten zero being not very important and ten being very important how important is it for you to to get better control of your blood pressure || s011: now let me ask you the same question except instead of importance how confident or how about confidence how confident are you that you could quit smoking on a scale once to have one being not confident all and ten being extremely confident,"The sentences are all questions from a structured interview or questionnaire, but the pattern is not limited to scale-based ratings; some are open-ended or yes/no questions. | The sentences are part of a motivational interviewing script, focusing on eliciting change talk through scaling questions. | The sentences are from a health assessment tool, with scaling questions for various constructs like confidence, importance, and readiness.","Transcription errors (e.g., missing numbers, typos) may obscure the scale pattern in some sentences. | Some sentences are fragments or incomplete, making pattern detection difficult. | The dataset may include multiple distinct interview protocols, mixing scale-based and non-scale questions.","Outlier sentences (e.g., s012, s017, s023, s024, s029, s032, s034, s039, s040, s041, s045, s047, s050) do not fit the scale-based pattern, indicating the set is not homogeneous. | The pattern is primarily syntactic and topical; behavioral function is inferred but not directly observable.",4,0.74,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
QUC_8861,QUC,True,8861,49,0.74,0.5455025,linguistic_structure,,,quantitative_how_form,时长与数量问句,assigned_nonbehavior_component,how_much_questions,"The majority of sentences are questions beginning with 'how much' or 'how many', inquiring about quantities, frequencies, or degrees of behaviors such as drinking, smoking, eating, or spending.","The sentences function as requests for information, often in a health or lifestyle counseling context, aiming to elicit specific numerical or scaled responses.",s001: and I'm curious as to how much time did you spend walking your dog in nature || s004: and how much are you drinking on the days that you're... on the days that you drink?,"The sentences are part of a structured interview or questionnaire about health behaviors, with a focus on substance use and diet. | The pattern reflects a therapeutic or coaching dialogue where the speaker probes for specific behavioral metrics.","Some sentences (e.g., s020, s025, s033) are not direct questions but contain 'how much' in a reflective or affirming context, which may indicate a mix of discourse functions. | The dataset may be drawn from multiple conversations, leading to slight variations in phrasing.","The analysis does not account for the full conversational context, which could clarify the function of each sentence. | Some sentences are fragments or incomplete, making interpretation ambiguous.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_16345,GI,True,16345,1,0.99,0.6174774,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_health_discourse,"The sentences predominantly discuss medications, health conditions, and lifestyle factors (e.g., alcohol, smoking, exercise) in a conversational or explanatory tone, often involving a healthcare provider or patient interaction.",The available sentences do not support a stable behavioral-function interpretation.,s001: he's right this medicine is designed to help lower your cholesterol and that means that it will help lower your risk of having a heart attack or a stroke || s002: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects,"The sentences may represent a corpus of healthcare consultations, with a mix of provider explanations and patient responses. | The pattern could be a collection of advice or information-giving utterances about health behaviors and medications.","The sentences vary in speaker role (provider vs. patient) and discourse function (question, statement, advice), making a single behavioral function hard to isolate. | Some sentences are incomplete or truncated, potentially obscuring the intended function.","The analysis is based solely on text without speaker labels or context, limiting functional interpretation. | The set includes diverse topics (medications, alcohol, smoking, exercise) under a broad health umbrella, but no single sub-topic dominates.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_8294,GI,True,8294,2,0.97,0.54489267,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_discourse,"The sentences predominantly involve discussions about medications, including their names, uses, side effects, dosing instructions, and patient concerns, often in a clinical or counseling context.","The sentences appear to function as medication counseling or education, with healthcare providers explaining medication details, addressing patient concerns, and providing instructions.",s001: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects || s007: okay okay so this medication is for your cholesterol,"The sentences may represent a mix of patient-provider interactions, including questions, instructions, and clarifications about medications. | Some sentences could be part of a medication reconciliation or adherence counseling session.","The dataset may be drawn from a specific clinical domain (e.g., pharmacy, primary care) which biases the topic. | Transcription artifacts or anonymization may obscure some context.","The primary interpretation is broad (topic-based) and does not capture finer-grained discourse functions. | Some sentences (e.g., s005, s012) are more general statements about medications but still fit the topic.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_26879,GI,True,26879,3,0.98,0.53894544,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,health_risk_advice,"The majority of sentences discuss health risks, benefits, or advice related to behaviors such as smoking, exercise, diet, and medication, often citing research or statistics.","The sentences function as informational or advisory statements, likely from a healthcare context, aimed at educating or persuading about health behaviors.","s003: because smoking is a major risk factor for DVT even if you even if we treat you now if you don't quit smoking I'm afraid the blood clots will return again || s021: Okay well smoking really is really bad for you, you know it causes things like lung cancer, emphysema, heart disease.","The sentences may be from a corpus of doctor-patient conversations, with many sentences providing medical advice or information. | The pattern could be a mix of health-related statements and conversational fillers, with no single dominant topic.","Some sentences are incomplete or contain transcription errors (e.g., s001, s009, s019). | A few sentences are unrelated to health (e.g., s012, s050).","The outlier sentences (s005, s010, s012, s014, s015, s047, s050) do not fit the health topic pattern. | The pattern is broad and may include multiple sub-topics within health.",3,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_13751,GI,True,13751,4,0.99,0.5321207,behavioral_function,,,,,behavior_unassigned,healthcare_professional_reviewing_records,"The sentences predominantly feature a healthcare professional reviewing patient records, noting observations from charts, questionnaires, or profiles, often with expressions like 'I see', 'according to your chart', 'it says here', and 'you have'. The pattern involves referencing documented information (e.g., medication, weight, drinking habits) and sometimes expressing surprise or concern.","The primary behavioral function appears to be information gathering and verification during a clinical consultation, where the speaker reads back or summarizes patient data to confirm accuracy or highlight issues.",s002: great yeah it says here that you're drinking soft drinks in between meals || s007: um now I was taking a look at your medication profile earlier and it looks like you're on two different strengths of lipitor so that obviously it can't be right,"The sentences could be from a counseling session where the speaker uses patient records to guide discussion about lifestyle changes. | Alternatively, they might represent a medical intake interview where the clinician reads back information for verification.","Some sentences (e.g., s016, s035) discuss food options, possibly from a different context like a restaurant or diet plan. | A few sentences (e.g., s011, s040) involve emotional or interpersonal dynamics not directly related to record review.","The dataset includes sentences that may come from multiple speakers or settings, reducing homogeneity. | Transcription errors or incomplete sentences (e.g., s004, s036) make pattern detection less reliable.",4,0.72,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_27515,GI,True,27515,5,0.98,0.51868814,behavioral_function,health_recommendation,健康建议与风险指导,health_recommendation,健康建议与风险指导,assigned_behavior_component,medical_advice_and_history,"The sentences predominantly involve a healthcare provider discussing treatment plans, medication changes, lifestyle modifications, and patient history, often using directive or advisory language.","The primary behavioral function is giving medical advice or recommendations, as seen in sentences like s001 (transitioning off oxy) and s005 (cut out drinking).",s001: at this point is to think about transitioning you off of the oxy onto one of these over-the-counter medications and using some of these other techniques to help you manage the pain || s005: okay well for a man your age in this high risk category it is recommended that you actually cut out drinking altogether to reduce that risk,"The sentences could be interpreted as a mix of information gathering (history taking) and information giving (advice), but advice-giving dominates. | Another interpretation is that the sentences are part of a medical consultation transcript, with a focus on patient education and shared decision-making.","Some sentences (e.g., s008, s017) are more conversational or include patient quotes, but still fit the medical context. | The presence of transcription artifacts (e.g., s047 'ation') does not affect the functional interpretation.","The analysis is based solely on text without speaker labels, so the exact role of each utterance is inferred. | Some sentences are incomplete or contain errors, but the overall pattern remains clear.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_26236,GI,True,26236,6,0.93,0.5108132,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,cholesterol_and_blood_pressure_discourse,"The sentences predominantly discuss cholesterol and blood pressure management, often in a clinical or counseling context, using discourse markers like 'okay' and 'so' to structure explanations or instructions.",The available sentences do not support a stable behavioral-function interpretation.,s001: okay okay so this medication is for your cholesterol || s002: he's right this medicine is designed to help lower your cholesterol and that means that it will help lower your risk of having a heart attack or a stroke,"The sentences may reflect a clinical counseling or patient education discourse, with frequent use of 'okay' and 'so' as discourse markers. | The sentences could be part of a medical interview or health coaching session, focusing on medication adherence and lifestyle changes.","The dataset may be drawn from multiple conversations or sources, leading to varied topics like cholesterol, blood pressure, and general health risks. | Some sentences appear to be incomplete or contain transcription errors, which may obscure the intended pattern.","The primary interpretation is broad (topic-based) and does not capture subtle differences in discourse function or linguistic structure. | There is no clear behavioral function that applies to all sentences; some are questions, some are statements, some are instructions.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_17827,GI,True,17827,7,1.0,0.5105669,topic,,,general_health_behavior_topic,一般健康行为主题,assigned_nonbehavior_component,health_discourse_mixed,"The sentences predominantly revolve around health-related topics such as cholesterol, blood sugar, weight, medication, and lifestyle advice, often in a conversational or educational tone. However, the set is heterogeneous, mixing explanations, questions, personal anecdotes, and advice without a single stable pattern.",The available sentences do not support a stable behavioral-function interpretation.,"s007: your ac it measures the amount of sugar that's been on your hemoglobin in the last three months to determine how well you've been controlling your blood sugar || s015: Okay well smoking really is really bad for you, you know it causes things like lung cancer, emphysema, heart disease.","The sentences might be from a medical consultation transcript, with a mix of doctor explanations and patient responses. | The set could represent a collection of health-related questions and answers from an online forum or educational material. | Some sentences may be from a conversation about diet and nutrition, while others are about medication management.","The sentences are likely extracted from different parts of a longer conversation, leading to varied topics. | Transcription errors or incomplete sentences (e.g., s021) obscure the pattern. | The presence of personal anecdotes (s006, s013) may reflect patient speech, not a single discourse function.",The set is too diverse to identify a single stable pattern beyond the broad health topic. | Outliers indicate that not all sentences fit the health education or advice pattern. | The lack of consistent discourse markers or syntactic structures prevents a more specific interpretation.,2,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_16515,GI,True,16515,8,0.98,0.50999165,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,healthcare_discourse_quantities,"The sentences predominantly occur in healthcare or counseling contexts, where a speaker provides numerical information (e.g., calories, tries, ounces, blood pressure, A1C, insulin units) or uses scales (0-10) to assess readiness or importance. Many sentences include phrases like 'about X', 'around X', or 'on a scale from 0 to 10'.","The sentences serve to inform, educate, or assess patients/clients about health-related metrics, risks, or behaviors, often using numbers to quantify advice or progress.",s001: did you know that a glass of orange juice has almost as many calories as a can of cola || s010: It measures the amount of sugar that's been on your hemoglobin in the last three months do determine how well you've been controlling your blood sugar.,"The sentences might be from a corpus of transcribed medical consultations, explaining the prevalence of numbers and health topics. | The pattern could be a mix of educational (e.g., nutrition facts) and motivational interviewing (e.g., readiness scales) discourse.","Some sentences (e.g., s043, s044) are less clearly health-related but still fit a counseling context. | The presence of numbers might be an artifact of the transcription process rather than a genuine topic pattern.","The analysis is based solely on text content without speaker or context metadata. | Some sentences are incomplete or contain placeholders (e.g., s003, s020), which may affect interpretation.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_21634,GI,True,21634,9,0.92,0.5097505,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_discourse,"The sentences predominantly involve discussions about medications, including their names, usage instructions, side effects, and patient history, often in a clinical or counseling context.",The available sentences do not support a stable behavioral-function interpretation.,s003: okay well you're going to take one tablet of cholesteryl sent in twenty one time a day by mouth and you can take that with or without food || s005: okay so I see that you're taking simvastatin amlodipine and sertraline,"The sentences may represent a mix of patient education and medication reconciliation dialogues. | Some sentences focus on side effects and risks, suggesting a risk communication pattern.","Transcription errors (e.g., 'gem fib Raziel' for gemfibrozil) may obscure patterns. | The set includes both statements and questions, mixing discourse functions.","One outlier (s020) does not mention medication, but the majority strongly supports the medication topic. | The pattern is broad and may not capture finer sub-topics.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_9893,GI,True,9893,10,0.94,0.49422485,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,health_diet_exercise_discourse,"The sentences predominantly involve discussions about health, diet, exercise, and lifestyle changes, often with references to specific diets (e.g., South Beach), smoking, alcohol, weight, and medical conditions. The discourse is conversational, with frequent hedges, approximations, and references to past conversations or personal experiences.","The sentences appear to be from a counseling or coaching session (e.g., dietitian, therapist, or health coach) where the speaker is discussing health behaviors, giving advice, and recalling patient history. The function includes information gathering, reflection, and suggestion.",s004: there are there's a couple out there one called protein power and but a lot of my patients have had a lot of luck with South Beach diet || s005: right okay so one of the great things about South Beach is I think it's for $7.99 a month or something like that you can get tied in and have your own registered dietician,"The sentences may be from a medical or therapeutic interview, with a focus on patient history and lifestyle advice. | The pattern could reflect a coaching session for behavior change, with frequent use of approximations and references to past discussions.","The sentences are from multiple speakers (e.g., patient and provider), making it hard to isolate a single discourse function. | Some sentences (e.g., s006, s022, s047) are more tangential or unclear, but still fit the general health/lifestyle topic.","The analysis is based on text only, without prosodic or contextual cues. | The sample IDs are not ordered, so conversational flow is not fully captured.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_24876,GI,True,24876,11,0.92,0.49279922,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,healthcare_discourse_medication_smoking,"The sentences predominantly involve healthcare-related discussions, focusing on medications, smoking risks, and patient advice, often using explanatory and directive language.",The available sentences do not support a stable behavioral-function interpretation.,s001: so the name of this medication is gem fib Raziel it's the generic for low pay || s007: because smoking is a major risk factor for DVT even if you even if we treat you now if you don't quit smoking I'm afraid the blood clots will return again,The sentences may reflect a clinical consultation transcript with a mix of patient education and history-taking. | The pattern could be a collection of medication-related instructions and warnings about smoking.,"Transcription errors or typos (e.g., 'gem fib Raziel' for gemfibrozil) may obscure patterns. | Some sentences are fragments or questions that deviate from the dominant explanatory style.","The set includes diverse topics (medications, smoking, diet, alcohol) making a single pattern less precise. | Outliers include questions about lifestyle that are not directly medication or smoking advice.",3,0.86,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_8166,GI,True,8166,12,0.9,0.47523522,behavioral_function,medication_information_instruction,用药信息与执行说明,medication_information_instruction,用药信息与执行说明,assigned_behavior_component,healthcare_professional_dialogue,"The sentences predominantly represent spoken dialogue from healthcare professionals (e.g., counselors, therapists, doctors) providing medical advice, prescribing medication, discussing health conditions, or counseling patients on lifestyle changes.","The primary behavioral function is giving medical advice or health-related information, often with instructional or prescriptive language (e.g., 'you're gonna take it once a day', 'I would recommend you to take two tablets').",s008: okay so I wrote a prescription for an antibiotic for Aidan that should help with the ear infection || s016: all right so this medication is for your cholesterol you're gonna take it once a day you can take it with a lot of water and you want to make sure you don't miss any doses okay,"The sentences could be from a corpus of transcribed counseling or therapy sessions, with some sentences reflecting patient responses or off-topic remarks. | The pattern might be a mix of medical advice and casual conversation, with no single stable function across all sentences.","The dataset may include both professional and client utterances, mixing advice with personal anecdotes. | Transcription errors or incomplete sentences may obscure the intended function.","Some sentences (e.g., s009, s010) are personal or narrative, not fitting the medical advice pattern. | The behavioral function is inferred from content, but without speaker labels, the exact role is uncertain.",4,0.72,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_18490,GI,True,18490,13,0.76,0.47511685,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,weight_health_discourse,"The sentences predominantly discuss weight, obesity, diabetes, and related health risks, often in the context of advice, information, or patient-provider dialogue about lifestyle changes such as diet and exercise.","The sentences appear to function as a health counseling or educational discourse, where a provider informs, advises, or motivates a patient about weight management and its impact on conditions like diabetes and hypertension.","s001: overall, obesity can lead to many chronic conditions || s003: if you loss weight, it will lessen the risk of getting these diseases","The sentences may reflect a motivational interviewing style, where the provider elicits patient concerns and reinforces change talk. | The pattern could be a collection of clinical notes or transcripts from a weight management or diabetes education session.","The dataset may include multiple speakers (provider and patient), making it difficult to isolate a single discourse function. | Some sentences are incomplete or contain transcription artifacts (e.g., repeated words, placeholders like 'UH' or 'pounds').","Two sentences (s049, s050) are unrelated to the health topic, suggesting possible topic shifts or noise. | The behavioral function is inferred but not explicitly marked; the sentences could also be from a scripted dialogue.",4,0.96,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_2055,GI,True,2055,14,0.84,0.4734203,linguistic_structure,,,healthcare_discourse_markers,会谈过渡与确认标记,assigned_nonbehavior_component,healthcare_discourse_markers,"The sentences predominantly feature discourse markers such as 'so', 'okay', 'um', 'you know', and 'right', often initiating or framing a turn in a healthcare or counseling interaction. Many sentences include references to medication, symptoms, or lifestyle advice, suggesting a clinical or therapeutic setting.","The sentences appear to function as conversational turns in a healthcare context, including checking understanding, providing information, and eliciting patient responses.",s001: um now I was taking a look at your medication profile earlier and it looks like you're on two different strengths of lipitor so that obviously it can't be right || s003: okay so nothing's changed wonderful um now I was taking a look at your medication profile earlier and it looks like you're on two different strengths of lipitor so that obviously can't be right,"The sentences may be from a corpus of doctor-patient conversations, with a mix of clinical and casual topics. | The pattern could reflect a transcription artifact where speakers use fillers and discourse markers frequently.","Some sentences (e.g., s005, s010) include non-healthcare topics like Apple support or depression, but still use similar discourse markers. | The variety of topics (e.g., tennis, bus, fire house) may dilute the healthcare focus.",The pattern is broad and may not distinguish this feature from other conversational datasets. | No single behavioral function is consistently present across all sentences.,3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_1713,GI,True,1713,15,0.78,0.44832858,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medical_consultation_discourse,"The sentences predominantly consist of utterances from medical consultations, involving discussions of risk factors, medications, symptoms, lifestyle advice, and patient history. The pattern includes explanations, instructions, and questions typical of doctor-patient interactions.","The primary behavioral function is providing medical information, advice, and instructions, as well as eliciting patient information through questions. This is evident in sentences like s004 (medication instructions) and s034 (asking about medical history).",s004: all right so this medication is for your cholesterol you're gonna take it once a day you can take it with a lot of water and you want to make sure you don't miss any doses okay || s016: hi Hannah nice to meet you hi so I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties,"The sentences could be interpreted as a collection of health-related advice and warnings, focusing on risk factors and behavior change. | Another interpretation is that the sentences represent a mix of patient education and clinical inquiry, with a strong emphasis on medication management.","The sentences may come from multiple different medical consultations, leading to variation in specific topics (e.g., diabetes, smoking, anxiety). | Some sentences contain transcription errors or informal language that might obscure the pattern.","The analysis does not account for the conversational context or speaker roles, which could affect interpretation. | Some sentences are incomplete or contain unclear references, making it difficult to fully ascertain their function.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_16131,GI,True,16131,16,0.7,0.44722348,behavioral_function,medication_information_instruction,用药信息与执行说明,medication_information_instruction,用药信息与执行说明,assigned_behavior_component,medication_dosing_instructions,"The majority of sentences involve healthcare professionals providing instructions or information about medication dosing, administration, and adherence, often using directive language and specific medication names.","The primary behavioral function is giving medication instructions or advice, including dosing frequency, timing, and interactions, as well as checking patient understanding or adherence.",s001: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects || s005: all right so this medication is for your cholesterol you're gonna take it once a day you can take it with a lot of water and you want to make sure you don't miss any doses okay,"The sentences could be seen as a collection of medication-related dialogues from a healthcare setting, but some are patient questions or statements about non-prescription drugs. | Alternatively, the pattern might be about medication adherence discussions, but several sentences focus on side effects or drug interactions rather than adherence.","Some sentences are incomplete or contain transcription errors (e.g., missing numbers), which may obscure the pattern. | The dataset includes both professional instructions and patient responses, mixing discourse roles.","Outliers include sentences about over-the-counter purchases and illicit drug sales, which differ in context. | A few sentences are questions about medication knowledge rather than instructions.",4,0.88,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_7148,GI,True,7148,17,0.77,0.44367298,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,health_advice_with_numbers,"The sentences predominantly involve health-related advice or observations that include numerical values (e.g., number of tries, minutes of exercise, teaspoons of sugar, pounds, blood pressure readings, ounces, days, cost, BMI, percentile, years, scale ratings). The numbers are often presented with placeholders or approximations.","The sentences appear to be excerpts from healthcare consultations or health coaching dialogues, where professionals provide information, recommendations, or ask questions involving specific metrics.",s001: Research shows that people take on average about  tries before they quit smoking || s004: so each can of soda  actually has about  teaspoons of sugar  in it,"The sentences are from a corpus of transcribed medical or health coaching conversations, with many containing numerical values due to the nature of health metrics. | The pattern is a surface artifact of transcription where numbers are often omitted or replaced with placeholders, but the underlying topic is health advice.","Some sentences lack explicit numbers but are still part of the same health dialogue context. | The presence of placeholders (e.g., blank spaces) may be a transcription convention rather than a genuine linguistic pattern.","The analysis is based on text only and may not capture the full conversational context. | Some sentences are incomplete or contain transcription errors, making pattern detection harder.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_17685,GI,True,17685,18,0.78,0.44351134,topic,,,general_health_behavior_topic,一般健康行为主题,assigned_nonbehavior_component,health_behavior_discourse,"The sentences predominantly discuss health-related behaviors (smoking, diabetes, exercise, diet, condom use) in a conversational or counseling context, often using second-person pronouns and addressing misconceptions or providing advice.","The sentences function as health counseling or educational discourse, including questioning, advising, and reflecting on patient experiences.",s001: most people who smoke do it because they as does something good for them || s005: Research shows that people take on average about  tries before they quit smoking,"The sentences may represent a collection of motivational interviewing or patient-provider interactions, with a focus on behavior change. | The pattern could be an artifact of a corpus focused on health communication, with some unrelated conversational snippets.","The dataset may include multiple speakers or contexts (e.g., counseling vs. casual conversation), diluting the pattern. | Some sentences are incomplete or contain transcription errors, making topic identification ambiguous.",Not all sentences fit the health behavior topic; outliers include general statements or unrelated topics. | The behavioral function is not uniformly present; some sentences are purely informational.,3,0.7,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_23723,GI,True,23723,19,0.71,0.43993032,linguistic_structure,,,healthcare_discourse_markers,会谈过渡与确认标记,assigned_nonbehavior_component,discourse_marker_actually,"The majority of sentences contain the discourse marker 'actually' used to emphasize, correct, or introduce new information, often in a conversational or counseling context.","The sentences appear to be from counseling or medical advice dialogues, where 'actually' functions to assert facts, give recommendations, or reframe patient perceptions.","s003: Actually, if you look up here... the roof of your mouth, I'm noticing a lot of irritation that's really consistent with tobacco use || s011: and that would actually kind of take care of two of these things right your weight and your exercise both of those would have a really positive effect I think on your on your blood pressure","The sentences may be from a corpus of health counseling sessions, with topics covering smoking, drinking, exercise, and weight loss. | The frequent use of 'actually' could be a transcription artifact or a conversational filler rather than a deliberate discourse strategy.","The pattern may be influenced by the specific domain (medical advice) rather than a general linguistic feature. | Some sentences lack 'actually' but still fit the conversational style, suggesting the pattern is not exclusive.",The analysis does not account for sentences without 'actually' that still share the conversational context. | The behavioral function is inferred from context but not explicitly confirmed.,4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_5828,GI,True,5828,20,0.78,0.43943414,linguistic_structure,,,healthcare_discourse_markers,会谈过渡与确认标记,assigned_nonbehavior_component,discourse_marker_yeah_it_is,"A majority of sentences begin with 'yeah' or 'okay' followed by 'it's' or 'it is', often used to affirm, clarify, or evaluate a preceding statement. This pattern reflects conversational turn-taking and evaluative responses.","The sentences function as affirmations, clarifications, or evaluations in dialogue, often responding to an implicit or explicit prior utterance.",s001: no but you know I was recording the show that I watch and it was on there and so I've just gone back and watched it you know again and again my wife I've heard it a couple other times on the news hey everybody yeah || s008: yeah it's very close though,"The sentences are from counseling or medical advice dialogues, focusing on health, habits, and lifestyle changes. | The sentences exhibit a pattern of hedging and softening statements with discourse markers like 'yeah', 'okay', 'well', and 'so'.","The dataset may be derived from transcribed conversations with a specific topic (e.g., health, pharmacy), introducing topical bias. | The prevalence of 'yeah' and 'okay' may reflect transcription conventions or speaker idiolects rather than a stable linguistic pattern.","Some sentences lack the 'yeah it's' structure (e.g., s002, s004, s016, s021, s024, s025, s027, s030, s034, s035, s036, s037, s039, s040, s041, s042, s043, s045, s047, s049, s050), but still contain 'it's' or evaluative language. | The pattern is broad and may not be distinctive enough to separate from general conversational English.",3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
