item_id,label,is_leaf_label,latent_idx,rank_within_label,inclusion_frequency,abs_cohens_d,evidence_class,behavior_component_id,behavior_component,representation_component_id,representation_component,grouping_status,short_name,primary_explanation,candidate_behavioral_explanation,representative_evidence,alternative_explanations,possible_confounds,limitations,card_confidence,model_reported_support_fraction,coding_provenance,grouping_provenance
GI_5828,GI,True,5828,20,0.78,0.43943414,linguistic_structure,,,healthcare_discourse_markers,会谈过渡与确认标记,assigned_nonbehavior_component,discourse_marker_yeah_it_is,"A majority of sentences begin with 'yeah' or 'okay' followed by 'it's' or 'it is', often used to affirm, clarify, or evaluate a preceding statement. This pattern reflects conversational turn-taking and evaluative responses.","The sentences function as affirmations, clarifications, or evaluations in dialogue, often responding to an implicit or explicit prior utterance.",s001: no but you know I was recording the show that I watch and it was on there and so I've just gone back and watched it you know again and again my wife I've heard it a couple other times on the news hey everybody yeah || s008: yeah it's very close though,"The sentences are from counseling or medical advice dialogues, focusing on health, habits, and lifestyle changes. | The sentences exhibit a pattern of hedging and softening statements with discourse markers like 'yeah', 'okay', 'well', and 'so'.","The dataset may be derived from transcribed conversations with a specific topic (e.g., health, pharmacy), introducing topical bias. | The prevalence of 'yeah' and 'okay' may reflect transcription conventions or speaker idiolects rather than a stable linguistic pattern.","Some sentences lack the 'yeah it's' structure (e.g., s002, s004, s016, s021, s024, s025, s027, s030, s034, s035, s036, s037, s039, s040, s041, s042, s043, s045, s047, s049, s050), but still contain 'it's' or evaluative language. | The pattern is broad and may not be distinctive enough to separate from general conversational English.",3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_30517,GI,True,30517,21,0.78,0.4387603,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,health_diet_discourse,"The sentences form a health counseling or educational dialogue, focusing on diet, sugar, alcohol, and chronic disease management (e.g., diabetes, cholesterol, blood pressure). The pattern includes questions, advice, and information exchange about nutrition and health risks.","The primary behavioral function is health education and counseling, with speakers providing information, asking about habits, and giving advice on diet and lifestyle changes.",s001: John is very important that you recognize that some fruits but especially fruit juice can contain a huge amount of calories || s003: did you know that a glass of orange juice has almost as many calories as a can of cola,"The sentences could be from a motivational interviewing session, with open-ended questions and reflective listening. | Alternatively, they might be part of a patient education script covering multiple health topics like diabetes, hypertension, and substance use.","Some sentences (e.g., s022, s032) mention pets as asthma triggers, which is a different health topic but still within health counseling. | Sentence s042 ('vegetables what kind of apples do you like') seems slightly off-topic but could be part of dietary discussion.","The set includes many different health sub-topics, making it broad rather than narrowly focused. | Some sentences are incomplete or fragmented, possibly from conversational speech.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_17556,GI,True,17556,22,0.7,0.43228796,topic,,,medication_treatment_topic,药物与治疗主题,assigned_nonbehavior_component,medication_counseling_dialogue,"The sentences predominantly involve a pharmacist or healthcare provider counseling a patient about medications, covering topics such as prescription requirements, side effects, dosage, and drug interactions.",The available sentences do not support a stable behavioral-function interpretation.,s005: yeah I'm the pharmacist on duty citalopram okay it's an antidepressant and it comes in   and  milligram strength it's excreted in the urine and it has a half-life of about  hours for side effects there are sexual side effects heart side effects and stomachs side effects || s011: usually this medication does not cause any major side effects however it make was obsessed Omikron or vomiting and you may feel a little bit nervous of shaking,The sentences may represent a mix of patient questions and pharmacist responses in a healthcare consultation. | Some sentences could be from a medical advice forum or chat transcript.,"Transcription errors or typos (e.g., 'gem fib Raziel' for gemfibrozil) may obscure meaning. | Some sentences are incomplete or fragmented, making interpretation difficult.","Sentence s020 is an outlier with unclear relevance to medication counseling. | The set includes both statements and questions, but the dominant topic remains medication.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_6651,GI,True,6651,23,0.71,0.42580622,topic,,,diet_weight_activity_topic,饮食、体重与活动主题,assigned_nonbehavior_component,healthcare_discourse,"The sentences predominantly involve healthcare-related discussions, including topics like blood pressure, blood sugar, diabetes, diet, exercise, and lifestyle advice, often in a conversational or counseling context.","The sentences appear to function as parts of healthcare consultations, including questions, advice, explanations, and reflections about health conditions and behaviors.","s003: Alright, your blood pressure is  over || s014: how are you doing today I'm Bruce Berger I work on the case manager with your health plan I understand that you came in today to talk about your diabetes","The sentences may represent a mix of counseling sessions about various personal issues, not exclusively health. | The pattern could be an artifact of transcription from multiple different conversations stitched together. | Some sentences might be from a support group or therapy context, covering both health and personal life.","The dataset may include multiple speakers or contexts, leading to topic diversity. | Transcription errors or incomplete sentences may obscure the pattern. | Some sentences are fragments or contain disfluencies that make topic identification difficult.","A significant number of sentences (20 out of 50) do not clearly relate to healthcare, indicating the pattern is not universal. | The healthcare topic is broad and includes various sub-topics, so the pattern is not highly specific.",3,0.6,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
GI_20329,GI,True,20329,28,0.71,0.41500387,topic,,,health_risk_vitals_topic,健康风险与指标主题,assigned_nonbehavior_component,health_discourse,"The sentences predominantly discuss health conditions, symptoms, treatments, and risk factors, often in a clinical or advisory context. The pattern involves medical terminology and advice-giving, with many sentences addressing diabetes, smoking, anxiety, and related issues.",The available sentences do not support a stable behavioral-function interpretation.,"s001: I'm being physically active is an essential part in the treatment of diabetes || s016: OK Ms. Fisher listen to this, by continuing to smoke you are putting your body in a great amount of harm COPD, chronic bronchitis, pneumonia, asthma, all these other type of bad things","The sentences may represent a mix of patient-provider dialogues, with some sentences being questions or advice, but the primary pattern remains topical. | Some sentences could be interpreted as having an affective content of concern or urgency, but this is not consistent across the set.","The dataset may be drawn from medical transcripts, leading to a natural clustering around health topics. | Some sentences are incomplete or contain transcription errors, making interpretation difficult.","A few sentences (s007, s017, s043) do not clearly fit the health topic, but they are a minority. | The pattern is broad and may not capture subtle differences in sub-topics.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_16736,SU,True,16736,4,0.99,0.99924845,affective_content,,,difficulty_negative_affect,困难与负向体验内容,assigned_nonbehavior_component,difficulty_acknowledgment,"The majority of sentences explicitly acknowledge or describe difficulty, hardship, or emotional challenge, often using words like 'difficult', 'hard', 'tough', 'rough', 'stressful', or 'uncomfortable'. This pattern appears across diverse contexts such as recovery, personal struggles, and social situations.","The sentences primarily function as empathetic acknowledgments or reflections of the interlocutor's difficult experiences, often used in therapeutic or supportive discourse to validate feelings.",s001: I mean realistically not everyone is a success story and we see its relapse it's a part of recovery but but for most cases though that difficult cases that do a good job and make that transformation when does that usually occur || s007: no you don't know this I'm telling you it's honestly I used to be drug drug addict myself and trust me it was the hardest point in my life right it is but,The sentences may be part of a therapeutic or counseling dialogue where the speaker validates the client's struggles. | The pattern could reflect a general tendency to discuss negative experiences rather than a specific linguistic template.,"The dataset may be drawn from a specific domain (e.g., addiction counseling) where difficulty is a common topic. | The high frequency of difficulty words could be an artifact of the sampling or annotation process.","The interpretation is based solely on lexical cues and does not account for prosody or context. | Some sentences (e.g., s011, s049) imply difficulty without explicit keywords, relying on semantic inference.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_30223,SU,True,30223,6,0.94,0.98544824,unclear_or_mixed,,,,,nonbehavior_isolated_or_unresolved,apology_and_permission_request,"The majority of sentences contain either an apology (e.g., 'I'm sorry', 'sorry') or a polite permission-seeking phrase (e.g., 'do you mind if', 'is it okay if', 'would it be okay if'). These two patterns together cover most sentences, though they are distinct in function.","The sentences serve to mitigate face-threatening acts: apologies express regret or repair social rapport, while permission requests seek consent before proceeding, both common in service or counseling interactions.",s001: I'm really sorry for your loss || s027: is it okay if I share some thoughts with you as well,"The sentences are from a healthcare or counseling context, with many involving patient interactions (e.g., discussing medications, diet, smoking). | The sentences show a pattern of hedging and politeness markers (e.g., 'I think', 'maybe', 'just') to soften directives or questions.","The dataset may be drawn from multiple conversation types (e.g., apologies in condolences vs. apologies in service encounters), mixing different pragmatic functions. | Transcription artifacts (e.g., false starts, repetitions) may obscure the underlying pattern.","The two main patterns (apology and permission request) are functionally distinct, making a single behavioral interpretation difficult. | Some sentences lack clear apology or permission markers, reducing coverage.",3,0.78,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_19359,SU,True,19359,9,0.98,0.92716324,linguistic_structure,,,first_person_supportive_form,第一人称支持性表达,assigned_nonbehavior_component,first-person singular with discourse markers,"The majority of sentences begin with 'I' followed by a verb (e.g., 'I'm', 'I've', 'I want', 'I think'), often incorporating discourse markers like 'I mean', 'I know', 'I guess', indicating a conversational or therapeutic context where the speaker expresses personal thoughts, feelings, or actions.","The sentences appear to function as self-disclosure, reflection, or guidance in a counseling or coaching interaction, with the speaker using first-person statements to share experiences, ask questions, or direct the listener.",s001: I'm guessing you've learned a lot of lessons || s010: I'm glad you had the opportunity to talk with the nutritionist,"The pattern may reflect a specific discourse genre such as therapy or coaching sessions, where the speaker uses first-person statements to build rapport or guide the conversation. | The sentences could be from a single speaker in a dialogue, with the 'I' referring to the same person throughout, indicating a monologic or narrative style.","The sentences are extracted from a larger conversation, so the pattern may be an artifact of the speaker's idiolect rather than a general linguistic feature. | Some sentences are incomplete or contain disfluencies (e.g., s025, s043), which may affect pattern detection.","The analysis does not account for the full conversational context, which could reveal additional functions or patterns. | The pattern is primarily structural and may not capture subtle variations in function across sentences.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_28795,SU,True,28795,15,0.88,0.8491257,affective_content,,,,,nonbehavior_isolated_or_unresolved,apologies_and_empathy,"The majority of sentences contain expressions of apology (e.g., 'I'm sorry') or empathy (e.g., 'sorry to hear'), often in a healthcare or counseling context, with some sentences expressing concern or regret.","The sentences appear to serve a social or therapeutic function: expressing sympathy, apologizing for inconvenience, or acknowledging the patient's feelings, likely from a healthcare provider or counselor.",s005: I'm really sorry that I'm unable to help you today || s016: well I'm sorry to hear that,"The sentences may be from a medical or counseling dialogue where the speaker is delivering bad news or expressing regret about treatment limitations. | The pattern could be a transcription artifact where 'sorry' is overrepresented due to the conversational context, but the underlying function is mixed (apology, advice, information).","The dataset may be drawn from a specific domain (e.g., healthcare) where apologies are common, but the pattern may not generalize. | Some sentences without 'sorry' still express empathy or concern, blurring the boundary.","Three sentences (s025, s026, s031) are hopeful statements without apology or empathy, reducing coverage slightly. | The pattern is primarily lexical (presence of 'sorry' or empathetic phrases) and may not capture deeper pragmatic functions.",4,0.94,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_5366,SU,True,5366,16,0.87,0.845204,unclear_or_mixed,,,mixed_supportive_discourse,混合型支持话语,assigned_nonbehavior_component,therapeutic_discourse_mixed,"The sentences span multiple discourse contexts, including grief counseling, weight loss discussions, medical consultations, and casual conversation, with no single stable pattern covering a majority.",The available sentences do not support a stable behavioral-function interpretation.,s001: that's particularly hard when those anniversaries come around for the passings of our parents that's a that's a very difficult time I || s002: I'm very sorry to hear about your loss,The set may reflect a collection of empathetic responses and advice-giving in health-related contexts. | It could be a mix of therapeutic interview questions and medical history taking.,"Multiple speakers and settings (grief counseling, weight loss, pharmacy) create topical diversity. | Transcription artifacts like fillers ('um', 'okay') and repetitions may obscure patterns.",No single pattern covers a majority; the set is heterogeneous. | Behavioral function varies widely across sentences.,2,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_8760,SU,True,8760,17,0.94,0.8251398,linguistic_structure,,,first_person_supportive_form,第一人称支持性表达,assigned_nonbehavior_component,first-person discourse markers in therapeutic/counseling context,"The majority of sentences begin with 'I' followed by a verb expressing cognitive or communicative acts (e.g., 'I understand', 'I think', 'I want'), typical of a therapist or counselor speaking to a client. The pattern reflects a stable linguistic structure of first-person epistemic or directive statements in a helping professional context.","The sentences function as therapeutic or counseling discourse, including reflections, affirmations, questions, and directives aimed at engaging the client and guiding the conversation.",s003: I understand you've come here today to the agency because you have a recent arrest || s005: I want you this week to make a list in your journal of the times that you've used your stock technique you've already used at one so go ahead and you can put that could be your first entry,"The sentences could be from a single speaker in a monologue or interview, not necessarily a therapeutic interaction. | The pattern might be an artifact of the data collection method, such as transcripts of initial consultations in a medical or social work setting.","All sentences begin with 'I', which is a strong surface artifact that may overshadow other patterns. | The sentences vary in length and complexity, but the consistent first-person start may be a transcription or annotation bias.","The analysis does not account for the second-person 'you' that appears in many sentences, which is also a key part of the pattern. | The behavioral function interpretation is inferred from content but not explicitly validated.",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_2995,SU,True,2995,19,0.97,0.81569386,unclear_or_mixed,,,mixed_supportive_discourse,混合型支持话语,assigned_nonbehavior_component,counseling_dialogue_mixed,"The sentences appear to be from a counseling or healthcare dialogue, characterized by frequent use of discourse markers (e.g., 'um', 'yeah', 'so', 'I mean'), second-person address ('you'), and expressions of empathy, advice, or reflection. The pattern is a mix of therapist/healthcare provider statements and client/patient responses, but no single behavioral function or linguistic structure dominates across all sentences.",The available sentences do not support a stable behavioral-function interpretation.,s002: this is a big stuff for you I know I'm it's hard to make a step like this || s006: well I don't mean to be evasive about this but I just I want to know what do you think you should do in this situation,"The sentences could be from a motivational interviewing session, with many examples of reflective listening and open-ended questions. | Alternatively, they might be from a general conversation about health behavior change, with both provider and patient turns.","The sentences are decontextualized, making it hard to distinguish speaker roles. | Transcription artifacts (e.g., 'um', 'yeah') may overrepresent discourse markers.","No single pattern covers all sentences; some are questions, some are statements, some are advice. | The mix of topics (dental, exercise, drinking, etc.) suggests multiple sub-dialogues.",3,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_7382,SU,True,7382,21,0.9,0.7857487,affective_content,,,,,nonbehavior_isolated_or_unresolved,affective evaluation with 'it',"The majority of sentences use an impersonal 'it' subject followed by a copula and an affective adjective or evaluative phrase, expressing a subjective emotional or evaluative stance (e.g., 'it's so stressful', 'it must be tough', 'it sounds very frustrating'). This pattern covers sentences that describe feelings or judgments about situations, often in a therapeutic or reflective context.","The sentences appear to function as empathetic reflections, validations, or summaries of a speaker's emotional state, commonly used in counseling or supportive conversations. However, the evidence is insufficient to confirm a stable behavioral function across all sentences.",s001: it's so stressful || s003: it must be tough,"The pattern may reflect a discourse function of empathetic reflection or summarizing in therapeutic conversations, as many sentences appear to validate or reframe a speaker's experience. | The pattern could be a surface artifact of transcription conventions where 'it' is used as a placeholder for a previously mentioned topic, but the affective adjectives are genuine. | The pattern might be a mix of two subtypes: one where the speaker evaluates their own experience (e.g., 'it's so stressful') and another where the speaker reflects on the listener's experience (e.g., 'it must be tough').","Some sentences are questions or contain multiple clauses, breaking the simple 'it + copula + adjective' structure. | The dataset may be drawn from a specific domain (e.g., counseling transcripts) which introduces a consistent discourse style. | Outlier sentences (s007, s024, s027, s039) have different pragmatic functions (greeting, closing, question) that do not fit the affective evaluation pattern.","The pattern is primarily syntactic and affective, but the behavioral function is not uniformly supported across all sentences. | Some sentences (e.g., s028, s043) include additional narrative content that extends beyond a simple evaluation.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_22730,SU,True,22730,23,0.76,0.7744757,linguistic_structure,,,evaluative_demonstrative_form,指示词评价结构,assigned_nonbehavior_component,deictic_this_that_evaluation,"The majority of sentences begin with a deictic pronoun 'this' or 'that' followed by a copula and an evaluative or identifying predicate, often in a conversational or therapeutic context. The pattern is a presentational structure that introduces or comments on a topic.","The sentences appear to serve a discourse function of topic introduction, evaluation, or clarification, common in counseling or instructional dialogues. However, the evidence is insufficient to assign a single stable behavioral function across all sentences.","s001: This is the first time that you've had something that really happened, this incident that happened where he pushed you really, prompted you to, to take some steps || s005: this is tough for you","The sentences may reflect a therapeutic or counseling discourse where the speaker is reflecting on or evaluating the listener's experiences, often using 'this' to refer to a specific issue. | The pattern could be a transcription artifact where speakers frequently use 'this is' as a filler or discourse marker to introduce a topic, without a consistent behavioral function.","The dataset may be drawn from a specific domain (e.g., therapy sessions, instructional videos) that biases the use of deictic expressions. | Transcription conventions may have normalized sentence boundaries, making the pattern appear more consistent than it is in natural speech.","The pattern does not cover sentences starting with 'that's' or 'those are' as consistently, and some sentences lack an evaluative component. | The behavioral function is not clearly identifiable from the text alone without context.",3,0.82,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_11872,SU,True,11872,26,0.72,0.73193103,affective_content,,,difficulty_negative_affect,困难与负向体验内容,assigned_nonbehavior_component,difficulty_expressions,"The majority of sentences contain expressions of difficulty, hardship, or challenge (e.g., 'hard', 'difficult', 'harder', 'tough'), often in the context of personal struggles such as diet, exercise, smoking cessation, or emotional pain. The pattern is lexical and semantic, centered on the adjective 'hard' or 'difficult'.","The sentences appear to function as empathetic reflections or acknowledgments of a client's difficulties, typical of motivational interviewing or therapeutic discourse. However, the evidence is insufficient to confirm a stable behavioral function across all sentences.",s001: so you've tried some diets before and they haven't worked out and since you're a single mom with kids is it's been hard for you to cook meals or do grocery shopping? || s005: so it's hard for you to quit smoking when everybody else around you're smoking and it's so easy to go and take a break and have a cigarette,"The sentences may reflect a therapeutic or coaching discourse where the speaker validates the client's struggles. | The pattern could be a transcription artifact from a specific type of counseling session, with repeated use of 'hard' as a discourse marker.","The sentences may come from a single domain (e.g., health coaching) which biases the topic. | The word 'hard' is common in English and may appear in many contexts unrelated to a specific pattern.","The analysis is based solely on lexical presence of 'hard'/'difficult' without deeper syntactic or pragmatic analysis. | The dataset may contain duplicate or near-duplicate sentences (e.g., s008 and s014) which could inflate pattern strength.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_16045,SU,True,16045,27,0.87,0.7313859,linguistic_structure,,,first_person_supportive_form,第一人称支持性表达,assigned_nonbehavior_component,first-person present perfect and modal constructions,"The majority of sentences begin with 'I have', 'I did', 'I would', 'I've', or similar first-person constructions, often in present perfect or modal forms, used in conversational or clinical contexts to express personal experience, intention, or observation.","The sentences appear to function as self-disclosures, questions, or directives in therapeutic or medical dialogues, but the pattern is primarily structural rather than functional.",s001: I have a lot of thoughts about it a lot of memories about it I think I've just kind of got to work through them you know we had this really sad but I can't let it roll my life you said it || s006: I have a couple things I want to go over with you about this medication,"The sentences may reflect a clinical or counseling setting where the speaker is a healthcare provider discussing patient history, medications, or lifestyle changes. | The pattern could be a transcription artifact where speakers frequently use 'I' as a discourse starter, but the variety of verbs (have, did, would, think) suggests genuine structural diversity.","The dataset may be drawn from a specific domain (e.g., medical consultations) that naturally uses first-person constructions. | Some sentences are incomplete or contain disfluencies, which may obscure the pattern.","A few sentences (s012, s028, s036) do not fit the first-person pattern, indicating the pattern is not universal. | The behavioral function is not clearly stable across all sentences, as some are statements, some questions, and some directives.",4,0.92,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_23464,SU,True,23464,30,0.77,0.70925546,affective_content,,,,,nonbehavior_isolated_or_unresolved,affirmative_evaluations,"The majority of sentences are positive evaluations or affirmations, often beginning with 'that's' or 'that sounds' followed by a positive adjective (e.g., great, good, wonderful, interesting, awesome). They express approval, agreement, or encouragement in conversational contexts.","The sentences primarily function as positive feedback, affirmations, or supportive responses in dialogue, likely from a therapist, coach, or supportive interlocutor.",s002: that's good to hear || s010: that's great,"The sentences are all conversational responses, but some express empathy or gratitude rather than positive evaluation. | The pattern may reflect a specific discourse role (e.g., therapist) using affirmations to encourage client speech. | The sentences could be from a dataset of polite or supportive utterances, with the positive evaluation being a surface artifact of the collection.","The dataset may be biased toward positive responses due to the conversational context (e.g., therapy, coaching). | Some sentences are incomplete or contain disfluencies (e.g., 'you know'), which may obscure the pattern. | The presence of gratitude expressions (e.g., 'thank you') and empathetic statements (e.g., 'sorry for your loss') suggests multiple functions.","Outlier sentences include expressions of understanding, gratitude, and empathy, which are not positive evaluations. | The pattern is based on surface form and affective content, but behavioral function may vary across sentences. | The dataset may contain multiple speakers or contexts, reducing pattern stability.",3,0.78,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
SU_24856,SU,True,24856,37,0.7,0.6709747,linguistic_structure,,,evaluative_demonstrative_form,指示词评价结构,assigned_nonbehavior_component,evaluative_that-copula-adjective,"The majority of sentences follow a template: 'that' + copula (is/was) + evaluative adjective (e.g., great, good, hard, terrible), often preceded by discourse markers like 'and', 'so', 'okay', or 'yeah'. This pattern expresses a subjective evaluation of a previously mentioned situation.","The sentences function as therapist or counselor reflections, affirmations, or empathetic responses, providing positive or negative evaluations to validate the client's experience.",s010: and that's great || s036: that's good,The sentences are all therapist responses that use evaluative language to encourage or empathize with clients. | The pattern is a discourse marker sequence where 'that's' + adjective serves as a backchannel or acknowledgment.,"The sentences come from a single conversation type (therapy/counseling), so the pattern may be domain-specific. | The evaluative adjectives vary widely in valence, but the syntactic template remains consistent.","Some sentences include additional clauses (e.g., s002, s008) that extend beyond the core template. | The pattern does not capture the full range of sentence structures present (e.g., questions, imperatives).",4,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_23464,AF,True,23464,1,1.0,2.2372992,affective_content,,,positive_evaluation_affect,正向评价与赞扬内容,assigned_nonbehavior_component,affirmative_evaluations,"The majority of sentences are positive evaluations or affirmations, often beginning with 'that's' or 'that sounds' followed by a positive adjective (e.g., great, good, wonderful, interesting, awesome). They express approval, agreement, or encouragement in conversational contexts.","The sentences primarily function as positive feedback, affirmations, or supportive responses in dialogue, likely from a therapist, coach, or supportive interlocutor.",s002: that's good to hear || s010: that's great,"The sentences are all conversational responses, but some express empathy or gratitude rather than positive evaluation. | The pattern may reflect a specific discourse role (e.g., therapist) using affirmations to encourage client speech. | The sentences could be from a dataset of polite or supportive utterances, with the positive evaluation being a surface artifact of the collection.","The dataset may be biased toward positive responses due to the conversational context (e.g., therapy, coaching). | Some sentences are incomplete or contain disfluencies (e.g., 'you know'), which may obscure the pattern. | The presence of gratitude expressions (e.g., 'thank you') and empathetic statements (e.g., 'sorry for your loss') suggests multiple functions.","Outlier sentences include expressions of understanding, gratitude, and empathy, which are not positive evaluations. | The pattern is based on surface form and affective content, but behavioral function may vary across sentences. | The dataset may contain multiple speakers or contexts, reducing pattern stability.",3,0.78,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_17793,AF,True,17793,4,1.0,1.606084,linguistic_structure,,,gratitude_formula,感谢公式结构,assigned_nonbehavior_component,thank_you_for_coming,"The majority of sentences express gratitude for the interlocutor's participation, typically using the template 'thank you/thanks for [verb+ing]' with variations like 'coming in', 'talking to me', or 'sharing'. This pattern is stable across diverse contexts.","The sentences serve a discourse function of expressing appreciation and establishing rapport, often at the beginning or end of an interaction. This is a politeness strategy to acknowledge the interlocutor's effort.",s003: thanks so much for coming in today || s008: so thank you for coming in today Jamie,"The sentences may be part of a clinical or counseling setting where the speaker thanks the patient for attending or participating. | The pattern could reflect a transcription of spoken language with discourse markers like 'well', 'so', 'okay' that are typical of conversational openings.","The dataset may be drawn from a specific domain (e.g., healthcare, interviews) where thanking is a routine opening/closing. | Transcription artifacts like repeated 'and' or 'um' may obscure the core pattern.","Sentence s042 is a longer congratulatory statement that does not fit the simple gratitude template. | Some sentences (e.g., s020, s025) include 'thank you for seeing me' which reverses the direction of gratitude, but still fits the broader pattern of thanking for interaction.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_32764,AF,True,32764,7,1.0,1.2812145,linguistic_structure,,,positive_evaluative_construction,评价性句式（以正向为主）,assigned_nonbehavior_component,evaluative responses with 'that',"The majority of sentences are evaluative responses using a demonstrative pronoun (typically 'that' or 'this') followed by a copula and an adjective or noun phrase expressing a positive or negative evaluation (e.g., 'that's really good', 'that sounds upsetting').","The sentences function as affirmations, validations, or assessments in a conversational context, likely from a therapist or supportive listener.",s006: Wow yeah wow that is awesome || s012: oh ok that's really good,"The sentences are all from a therapeutic or coaching dialogue, with the speaker providing reflective listening and positive reinforcement. | The pattern is a surface artifact of a specific transcription or annotation template that captures evaluative responses.","The dataset may be drawn from a single conversation type (e.g., counseling), limiting generalizability. | Some sentences (e.g., s002, s027, s037) are incomplete or grammatically irregular, possibly due to transcription errors.","Three sentences (s002, s027, s037) do not fit the pattern, indicating some variability. | The pattern is structural but may also reflect a behavioral function; however, the function is not uniquely identifiable from structure alone.",4,0.94,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_28724,AF,True,28724,9,1.0,1.2748282,linguistic_structure,,,gratitude_formula,感谢公式结构,assigned_nonbehavior_component,thank_you_expressions,"The majority of sentences contain expressions of gratitude, typically 'thanks for' or 'thank you for', often in conversational closings or acknowledgments.",The available sentences do not support a stable behavioral-function interpretation.,s001: hi Heather thanks for coming in || s003: well thanks for coming in today,"The sentences may represent closing or transition moves in a conversation, often signaling the end of an interaction. | The pattern could be a transcription artifact where interviewers consistently thank participants, reflecting a scripted or polite routine.","Some sentences use 'appreciate' instead of 'thanks', which may indicate a different register or function. | The dataset may be drawn from a specific context (e.g., clinical interviews) where thanking is conventional.",The analysis does not account for the broader conversational context. | The distinction between 'thanks' and 'appreciate' may be functionally similar but is treated as a lexical difference.,4,0.88,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_2434,AF,True,2434,10,1.0,1.2701302,linguistic_structure,,,gratitude_formula,感谢公式结构,assigned_nonbehavior_component,thank_you_for_gerund,"The majority of sentences are expressions of gratitude using the pattern 'thank you' or 'thanks' followed by 'for' and a gerund phrase (e.g., 'coming in', 'sharing', 'listening'). This pattern is stable across diverse contexts, including medical, counseling, and informal settings.","The sentences serve a social bonding and closing function, often used to end an interaction or acknowledge a contribution. They express appreciation and maintain rapport.",s001: Thanks for comming today || s013: so thank you for coming in today Jamie,"The sentences are all from clinical or counseling interactions, serving to close sessions or acknowledge patient cooperation. | The pattern is a formulaic politeness strategy used to express gratitude in service encounters. | The sentences share a common discourse function of thanking, but vary in formality and specific context.","The dataset may be drawn from a single domain (e.g., medical transcripts), biasing the pattern. | Some sentences include additional elements like names or specific reasons, but the core gratitude structure remains. | The misspelling 'comming' in s001 is a surface artifact, not affecting the pattern.","A few sentences use 'appreciate' instead of 'thank you', but they follow the same 'for + gerund' structure. | The pattern does not capture variations in intensity (e.g., 'so much', 'very much') or discourse markers (e.g., 'well', 'okay').",5,1.0,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
AF_26938,AF,True,26938,12,1.0,1.19136,linguistic_structure,,,,,nonbehavior_isolated_or_unresolved,great_affirmation_discourse_marker,"The majority of sentences begin with or contain the word 'great' used as a discourse marker to affirm, acknowledge, or transition in a conversational context, often in health or counseling dialogues.","The sentences serve to affirm, acknowledge, or transition in a conversational setting, likely in healthcare or coaching interactions, using 'great' as a positive reinforcement or discourse marker.",s003: Great well thank you so much for talking to me || s008: okay well great thanks for coming in,The sentences are from a healthcare or counseling setting where 'great' is used to encourage or validate patient responses. | The pattern is a surface artifact of transcription where 'great' is a common filler or transition word in spoken dialogue.,"The word 'great' may be used in different contexts (e.g., compliment, evaluation) across sentences, but the majority function as discourse markers. | Sentence s002 uses 'great' as an adjective describing a selfie, which is a different usage.","The analysis is based on text only, without prosodic or contextual cues. | The dataset may be from a specific domain (e.g., healthcare) which influences the pattern.",4,0.98,extracted_unchanged_from_validated_feature_card,current_ai_evidence_review
